id,name,type,sex,origin,genre,language,year,tracks,second year
Sosa,Candace Sosa,1,1,2,NA,NA,NA,NA,NA
Cand,Candice Pillay,1,1,10,NA,NA,NA,NA,NA
CaFi,Canei Finch,1,2,2,NA,NA,NA,NA,NA
Card,Cardo,1,2,2,NA,NA,NA,NA,NA
CarlF,Carl Falk,1,2,9,NA,NA,NA,NA,NA
CAGM,"Carl ""Groove"" Martin",1,2,2,NA,NA,NA,NA,NA
ChBr,Charles Bradley,1,2,2,NA,NA,NA,NA,NA
ChJP,Charlie J. Perry,1,2,1,NA,NA,NA,NA,NA
Chec,Cheche Alara,1,2,10,NA,NA,NA,NA,NA
ChHa,Chester Hansen,1,2,7,NA,NA,NA,NA,NA
ChIn,Chin Injeti,1,2,10,NA,NA,NA,NA,NA
ChrisBra,Chris Braide,1,2,1,NA,NA,NA,NA,NA
ChrisBro,Chris Brown,1,2,2,NA,NA,NA,NA,NA
ChrisIv,Chris Ivery,1,2,2,NA,NA,NA,NA,NA
ChrisMa,Chris Martin,1,2,1,NA,NA,NA,NA,NA
ChMe,Christian Medice,1,2,2,NA,NA,NA,NA,NA
Christ,Christmas by Michael Bublé,2,NA,NA,13,1,2011,19,NA
Chuc,Chucky Thompson,1,2,2,NA,NA,NA,NA,NA
Cirk,Cirkut,1,2,7,NA,NA,NA,NA,NA
Clau,Claude Kelly,1,2,2,NA,NA,NA,NA,NA
Clay,Clay Wells Holley,1,2,NA,NA,NA,NA,NA,NA
ClSm,Claydes Smith,1,2,2,NA,NA,NA,NA,NA
Clin,Clinton Sparks,1,2,2,NA,NA,NA,NA,NA
CoMa,Conor Maynard,1,2,1,NA,NA,NA,NA,NA
Cool,Cool,1,2,2,NA,NA,NA,NA,NA
Core,Corey Gibson,1,2,NA,NA,NA,NA,NA,NA
Cory,Cory Gunz,1,2,2,NA,NA,NA,NA,NA
Crys,Crystal Nicole,1,1,2,NA,NA,NA,NA,NA
DaTo,Dado Topić,1,2,10,NA,NA,NA,NA,NA
DaWa,Dale Warren,1,2,2,NA,NA,NA,NA,NA
Dami,Damian Marley,1,2,10,NA,NA,NA,NA,NA
DMcK,Damian McKee,1,2,1,NA,NA,NA,NA,NA
DAMN,DAMN! by Kendrick Lamar,2,NA,NA,2,1,2017,NA,14
Damo,Damon Thomas,1,2,2,NA,NA,NA,NA,NA
DaBr,Dan Bryer,1,2,1,NA,NA,NA,NA,NA
DanHe,Dan Heath,1,2,NA,NA,NA,NA,NA,NA
DanKa,Dan Kanter,1,2,7,NA,NA,NA,NA,NA
DaPr,Dan Priddy,1,2,1,NA,NA,NA,NA,NA
DanWi,Dan Wilson,1,2,2,NA,NA,NA,NA,NA
DaHa,Danielle Haim,1,1,2,NA,NA,NA,NA,NA
DannyJ,Danny Jones,1,2,1,NA,NA,NA,NA,NA
DannyW,Danny Wilson,1,2,1,NA,NA,NA,NA,NA
Darr,Darren Black,1,2,1,NA,NA,NA,NA,NA
DaPe,Darryl Pearson,1,2,2,NA,NA,NA,NA,NA
DaGu,Dave Guy,1,2,2,NA,NA,NA,NA,NA
DaBy,David Byron,1,2,1,NA,NA,NA,NA,NA
DavidFo,David Foster,1,2,7,NA,NA,NA,NA,NA
DavidGu,David Guetta,1,2,5,NA,NA,NA,NA,NA
DavidSc,David Schuler,1,2,2,NA,NA,NA,NA,NA
DavidSn,David Sneddon,1,2,1,NA,NA,NA,NA,NA
Deke,Deke Richards,1,2,2,NA,NA,NA,NA,NA
DemJ,Dem Jointz,1,2,2,NA,NA,NA,NA,NA
dEnA,dEnAun,1,2,2,NA,NA,NA,NA,NA
Denn,"Dennis ""Aganee"" Jenkins",1,2,2,NA,NA,NA,NA,NA
DDTT,"Dennis ""D.T."" Thomas",1,2,2,NA,NA,NA,NA,NA
Deta,Detail,1,2,2,NA,NA,NA,NA,NA
Dick,Dick Smith,1,2,2,NA,NA,NA,NA,NA
Dipl,Diplo,1,2,2,NA,NA,NA,NA,NA
divi,÷ by Ed Sheeran,2,NA,NA,1,1,2017,2018,12
DJBu,DJ Burton,1,2,2,NA,NA,NA,NA,NA
DJDa,DJ Dahi,1,2,2,NA,NA,NA,NA,NA
DJKh,DJ Khalil,1,2,2,NA,NA,NA,NA,NA
DJSn,DJ Snake,1,2,5,NA,NA,NA,NA,NA
DJSw,DJ Swivel,1,2,7,NA,NA,NA,NA,NA
DJWh,DJ White Shadow,1,2,2,NA,NA,NA,NA,NA
DMC,D.M.C.,1,2,2,NA,NA,NA,NA,NA
DOCS,DOCSKIM,1,2,10,NA,NA,NA,NA,NA
DORi,Dolores O’Riordan,1,1,10,NA,NA,NA,NA,NA
DoJo,Dominic Jordan,1,2,2,NA,NA,NA,NA,NA
DDRo,Don D. Robey,1,2,2,NA,NA,NA,NA,NA
DooW,Doo-Wops & Hooligans by Bruno Mars,2,NA,NA,1,1,2011,10,NA
Doug,Dougie Poynter,1,2,1,NA,NA,NA,NA,NA
Dove,Doveman,1,2,2,NA,NA,NA,NA,NA
DDre,Dr. Dre,1,2,2,NA,NA,NA,NA,NA
Dr.Lu,Dr. Luke,1,2,2,NA,NA,NA,NA,NA
Drak,Drake,1,2,7,NA,NA,NA,NA,NA
Dre,Dre,1,2,2,NA,NA,NA,NA,NA
DVLP,DVLP,1,2,2,NA,NA,NA,NA,NA
DwSi,Dwayne Simon,1,2,2,NA,NA,NA,NA,NA
DYSO,DYSON,1,1,1,NA,NA,NA,NA,NA
EaMu,Eamon Murray,1,2,1,NA,NA,NA,NA,NA
EaSh,Earl Shelton,1,2,2,NA,NA,NA,NA,NA
EdSh,Ed Sheeran,1,2,1,NA,NA,NA,NA,NA
Eddi,"Eddie ""Krack Keys"" Montilla",1,2,2,NA,NA,NA,NA,NA
EgWh,Eg White,1,2,1,NA,NA,NA,NA,NA
Elij,Elijah Blake,1,2,10,NA,NA,NA,NA,NA
Elli,Ellie Greenwich,1,1,2,NA,NA,NA,NA,NA
Elof,Elof Loelv,1,2,9,NA,NA,NA,NA,NA
EmHa,Emile Haynie,1,2,2,NA,NA,NA,NA,NA
Emin,Eminem,1,2,2,NA,NA,NA,NA,NA
EricBe,Eric Bellinger,1,2,2,NA,NA,NA,NA,NA
EricDa,Eric Dawkins,1,2,2,NA,NA,NA,NA,NA
ErMc,Eric McIntosh,1,2,2,NA,NA,NA,NA,NA
EricW,Eric Woolfson,1,2,1,NA,NA,NA,NA,NA
ErSe,Erick Sermon,1,2,2,NA,NA,NA,NA,NA
ErAl,Erik Alcock,1,2,7,NA,NA,NA,NA,NA
ErBo,Erik Bodin,1,2,9,NA,NA,NA,NA,NA
ErikRe,Erik Reyes-Ortiz,1,2,2,NA,NA,NA,NA,NA
Erne,Ernest Clark,1,2,2,NA,NA,NA,NA,NA
Eske,Eskeerdo,1,2,2,NA,NA,NA,NA,NA
Este,Ester Dean,1,1,2,NA,NA,NA,NA,NA
Feli,Felix Bernard,1,2,2,NA,NA,NA,NA,NA
Fern,Fernando Garibay,1,2,2,NA,NA,NA,NA,NA
Fion,Fiona Bevan,1,1,1,NA,NA,NA,NA,NA
Flip,Flippa,1,2,NA,NA,NA,NA,NA,NA
Fonc,Fonce Mizell,1,2,2,NA,NA,NA,NA,NA
FoVa,Foy Vance,1,2,1,NA,NA,NA,NA,NA
Franc,François De Roubaix,1,2,5,NA,NA,NA,NA,NA
FrankL,Frank Loesser,1,2,2,NA,NA,NA,NA,NA
FranzS,Franz Schubert,1,2,10,NA,NA,NA,NA,NA
FranzX,Franz Xaver Gruber,1,2,4,NA,NA,NA,NA,NA
Fras,Fraser T. Smith,1,2,1,NA,NA,NA,NA,NA
FrBa,Fred Ball,1,2,10,NA,NA,NA,NA,NA
FrFa,Fred Fairbrass,1,2,1,NA,NA,NA,NA,NA
Fred,Freddie Perren,1,2,2,NA,NA,NA,NA,NA
FrCo,Frederick Cox,1,2,1,NA,NA,NA,NA,NA
FrWa,Fredrik Wallin,1,2,9,NA,NA,NA,NA,NA
FrWr,FredWreck,1,2,10,NA,NA,NA,NA,NA
Freq,Frequency,1,2,2,NA,NA,NA,NA,NA
Futu,Future,1,2,2,NA,NA,NA,NA,NA
Gare,Gareth McGrillen,1,2,8,NA,NA,NA,NA,NA
GaryL,Gary Lightbody,1,2,1,NA,NA,NA,NA,NA
GaDe,Gaye Delorme,1,2,7,NA,NA,NA,NA,NA
GeRe,Gene Redd,1,2,2,NA,NA,NA,NA,NA
Geof,Geoff Mack,1,2,8,NA,NA,NA,NA,NA
GeSa,Geoffrey Sarubbi,1,2,2,NA,NA,NA,NA,NA
GeorgH,Georg Hólm,1,2,10,NA,NA,NA,NA,NA
GeBr,George Brown,1,2,2,NA,NA,NA,NA,NA
GNBo,George Noah Booth,1,2,1,NA,NA,NA,NA,NA
GeorgeNo,George Nozuka,1,2,2,NA,NA,NA,NA,NA
GeWi,George Williams,1,2,2,NA,NA,NA,NA,NA
Gior,Giorgio Tuinfort,1,2,10,NA,NA,NA,NA,NA
Grae,Graeme Hogg,1,2,1,NA,NA,NA,NA,NA
Grah,Graham Edwards,1,2,1,NA,NA,NA,NA,NA
GrKu,Greg Kurstin,1,2,2,NA,NA,NA,NA,NA
GrWe,Greg Wells,1,2,7,NA,NA,NA,NA,NA
GuyB,Guy Berryman,1,2,1,NA,NA,NA,NA,NA
HaWi,Håkan Wirenstrand,1,2,9,NA,NA,NA,NA,NA
HarrySi,Harry Simeone,1,2,2,NA,NA,NA,NA,NA
HarrySt,Harry Styles,1,2,1,NA,NA,NA,NA,NA
HaSt,Harry Styles by Harry Styles,2,NA,NA,1,1,2017,NA,10
HARV,HARV,1,2,2,NA,NA,NA,NA,NA
Have,Haven Gillespie,1,2,2,NA,NA,NA,NA,NA
HenryO,Henry Onorati,1,2,NA,NA,NA,NA,NA,NA
Herb,Herb Rooney J,1,2,2,NA,NA,NA,NA,NA
Herv,Hervé,1,2,5,NA,NA,NA,NA,NA
HisN,Hiss Noise,1,2,10,NA,NA,NA,NA,NA
HitB,Hit-Boy,1,2,2,NA,NA,NA,NA,NA
Hitm,Hitmaka,1,2,2,NA,NA,NA,NA,NA
Bang,hitman Bang,1,2,10,NA,NA,NA,NA,NA
HoSt,Homer Steinweiss,1,2,2,NA,NA,NA,NA,NA
Hugh,Hugh Martin,1,2,2,NA,NA,NA,NA,NA
Huma,Human by Rag 'n' Bone Man,2,NA,NA,7,1,2017,NA,12
Humb,Humberto Gatica,1,2,10,NA,NA,NA,NA,NA
IDaP,IllaDaProducer,1,2,2,NA,NA,NA,NA,NA
InWr,Ina Wroldsen,1,1,10,NA,NA,NA,NA,NA
Infa,Infamous,1,2,2,NA,NA,NA,NA,NA
Irvi,Irving Berlin,1,2,10,NA,NA,NA,NA,NA
jhop,j-hope,1,2,10,NA,NA,NA,NA,NA
JBo,J-Bo,1,2,2,NA,NA,NA,NA,NA
J.Fre,J. Fred Coots,1,2,2,NA,NA,NA,NA,NA
JaAn,Jack Antonoff,1,2,2,NA,NA,NA,NA,NA
Jack,Jackniff Lee,1,2,10,NA,NA,NA,NA,NA
Jaco,Jacob Luttrell,1,2,NA,NA,NA,NA,NA,NA
Jada,Jadakiss,1,2,2,NA,NA,NA,NA,NA
JaSw,Jahaan Sweet,1,2,2,NA,NA,NA,NA,NA
JaHo,Jake Hooker,1,2,2,NA,NA,NA,NA,NA
JaTo,Jake Torrey,1,2,2,NA,NA,NA,NA,NA
JaJe,Jakob Jerlstroem,1,2,9,NA,NA,NA,NA,NA
JamesBa,James Bauer-Mein,1,2,1,NA,NA,NA,NA,NA
JaBl,James Blake,1,2,1,NA,NA,NA,NA,NA
JaFa,James Fauntleroy,1,2,2,NA,NA,NA,NA,NA
JamesLo,James Lord Pierpont,1,2,2,NA,NA,NA,NA,NA
JaHa,Jamie Hartman,1,2,1,NA,NA,NA,NA,NA
JaSc,Jamie Scott,1,2,1,NA,NA,NA,NA,NA
Jamiex,Jamie xx,1,2,1,NA,NA,NA,NA,NA
JaBo,Janez Boncina,1,2,10,NA,NA,NA,NA,NA
JayLi,Jay Livingston,1,2,2,NA,NA,NA,NA,NA
JayW.J,Jay W. Johnson,1,2,2,NA,NA,NA,NA,NA
JayZ,Jay-Z,1,2,2,NA,NA,NA,NA,NA
JeMa,Jean Matyka,1,2,2,NA,NA,NA,NA,NA
JeffBa,Jeff Barry,1,2,2,NA,NA,NA,NA,NA
JeBh,Jeff Bhasker,1,2,2,NA,NA,NA,NA,NA
JeffSi,Jeff Silverman,1,2,2,NA,NA,NA,NA,NA
Jepp,Jeppe Laursen,1,2,10,NA,NA,NA,NA,NA
JeRv,Jeremy Reeves,1,2,2,NA,NA,NA,NA,NA
Jere,Jeremy Ruzumna,1,2,2,NA,NA,NA,NA,NA
JeAt,Jérôme Attal,1,2,5,NA,NA,NA,NA,NA
JeRe,Jessie Reyez,1,1,7,NA,NA,NA,NA,NA
JeWa,Jessie Ware,1,1,1,NA,NA,NA,NA,NA
JHar,JHart,1,2,1,NA,NA,NA,NA,NA
JimI,Jim Irvin,1,2,1,NA,NA,NA,NA,NA
JiWa,Jim Walters,1,2,2,NA,NA,NA,NA,NA
JiGi,Jimmy Giannos,1,2,2,NA,NA,NA,NA,NA
Jimm,Jimmy Joker,1,2,10,NA,NA,NA,NA,NA
JiNa,Jimmy Napes,1,2,1,NA,NA,NA,NA,NA
JINB,JINBO,1,2,10,NA,NA,NA,NA,NA
Joan,Joan Javits,1,1,2,NA,NA,NA,NA,NA
JoSc,Joe Scott,1,2,2,NA,NA,NA,NA,NA
JohnFr,John Freeman Young,1,2,2,NA,NA,NA,NA,NA
JohnHe,John Henry Hopkins Jr.,1,2,2,NA,NA,NA,NA,NA
JohnHi,John Hill,1,2,2,NA,NA,NA,NA,NA
JohnLe,John Legend,1,2,2,NA,NA,NA,NA,NA
JohnMe,John Meredith Wicks,1,2,2,NA,NA,NA,NA,NA
JRCo,John Richard Cornwall,1,2,8,NA,NA,NA,NA,NA
JoRy,John Ryan,1,2,2,NA,NA,NA,NA,NA
JoFl,Johnny Flippin,1,2,2,NA,NA,NA,NA,NA
JohnnyMa,Johnny Marks,1,2,2,NA,NA,NA,NA,NA
JMcD,Johnny McDaid,1,2,1,NA,NA,NA,NA,NA
JohnnyMo,Johnny Moore,1,2,2,NA,NA,NA,NA,NA
JoIn,Jon Ingoldsby,1,2,2,NA,NA,NA,NA,NA
JonK,Jon Keep,1,2,1,NA,NA,NA,NA,NA
JoYi,Jonathan Yip,1,2,2,NA,NA,NA,NA,NA
JonnyBu,Jonny Buckland,1,2,1,NA,NA,NA,NA,NA
JoCo,Jonny Coffer,1,2,1,NA,NA,NA,NA,NA
JonnyGr,Jonny Griffen,1,2,1,NA,NA,NA,NA,NA
Jóns,Jónsi,1,2,10,NA,NA,NA,NA,NA
JoseF,José Feliciano,1,2,10,NA,NA,NA,NA,NA
JosephM,Joseph Mohr,1,2,10,NA,NA,NA,NA,NA
Josh,Joshua Lopez,1,2,NA,NA,NA,NA,NA,NA
JoLu,Joyner Lucas,1,2,2,NA,NA,NA,NA,NA
Jule,Jule Styne,1,2,1,NA,NA,NA,NA,NA
JuMi,Julia Michaels,1,1,2,NA,NA,NA,NA,NA
JuBu,Julian Bunetta,1,2,2,NA,NA,NA,NA,NA
Kook,Jung Kook,1,2,10,NA,NA,NA,NA,NA
JuBl,Just Blaze,1,2,2,NA,NA,NA,NA,NA
JustinBi,Justin Bieber,1,2,7,NA,NA,NA,NA,NA
JustinPa,Justin Parker,1,2,1,NA,NA,NA,NA,NA
JuPa,Justin Paul,1,2,2,NA,NA,NA,NA,NA
JusV,Justin Vernon,1,2,2,NA,NA,NA,NA,NA
Juve,Juvenile,1,2,2,NA,NA,NA,NA,NA
Knan,K'naan,1,2,10,NA,NA,NA,NA,NA
Kami,Kamikaze by Eminem,2,NA,NA,2,1,2018,NA,13
Kand,Kandi,1,1,2,NA,NA,NA,NA,NA
KASS,KASS,1,2,10,NA,NA,NA,NA,NA
Kath,Katherine Kennicott Davis,1,1,2,NA,NA,NA,NA,NA
KaLa,Katia Landreas,1,1,5,NA,NA,NA,NA,NA
Kave,Kaveh Rastegar,1,2,7,NA,NA,NA,NA,NA
KAYT,KAYTRANADA,1,2,10,NA,NA,NA,NA,NA
Keno,Ke'noe,1,2,2,NA,NA,NA,NA,NA
KellyCl,Kelly Clarkson,1,1,2,NA,NA,NA,NA,NA
KellyLu,Kelly Lumpkins,1,1,NA,NA,NA,NA,NA,NA
KeHe,Ken Hensley,1,2,1,NA,NA,NA,NA,NA
KeLa,Kendrick Lamar,1,2,2,NA,NA,NA,NA,NA
KevinCol,"Kevin ""Colione"" Crowe",1,2,2,NA,NA,NA,NA,NA
KeBr,Kevin Briggs,1,2,2,NA,NA,NA,NA,NA
KevinCos,Kevin Cossom,1,2,2,NA,NA,NA,NA,NA
KeGo,Kevin Gomringer,1,2,10,NA,NA,NA,NA,NA
KevinMc,Kevin McCall,1,2,2,NA,NA,NA,NA,NA
KevinRa,Kevin Randolph,1,2,NA,NA,NA,NA,NA,NA
KiHa,Kid Harpoon,1,2,1,NA,NA,NA,NA,NA
KimG,Kim Gannon,1,2,2,NA,NA,NA,NA,NA
KiGi,King Gizmo,1,2,2,NA,NA,NA,NA,NA
Kjar,Kjartan Sveinsson,1,2,10,NA,NA,NA,NA,NA
Kool,Kool Kojak,1,2,2,NA,NA,NA,NA,NA
Kris,Kristian Lundin,1,2,9,NA,NA,NA,NA,NA
Labr,Labrinth,1,2,1,NA,NA,NA,NA,NA
Lady,Lady Gaga,1,1,2,NA,NA,NA,NA,NA
LaMa,LaMar Seymour,1,NA,NA,NA,NA,NA,NA,NA
Lana,Lana Del Rey,1,1,2,NA,NA,NA,NA,NA
LaNe,LaNelle Seymour,1,NA,NA,NA,NA,NA,NA,NA
LMJr,Larry Mullen Jr.,1,2,10,NA,NA,NA,NA,NA
LaSm,Larry Smith,1,2,2,NA,NA,NA,NA,NA
LaurenC,Lauren Christy,1,1,1,NA,NA,NA,NA,NA
Laurence,Laurence Tolhurst,1,2,1,NA,NA,NA,NA,NA
Leig,Leigh Harline,1,2,2,NA,NA,NA,NA,NA
LeWh,Leland Whitty,1,2,7,NA,NA,NA,NA,NA
LeMi,Leon Michels,1,2,2,NA,NA,NA,NA,NA
LiBa,Liam Bailey,1,2,1,NA,NA,NA,NA,NA
LiamP,Liam Payne,1,2,1,NA,NA,NA,NA,NA
LilW,Lil Wayne,1,2,2,NA,NA,NA,NA,NA
Lily,Lily Allen,1,1,1,NA,NA,NA,NA,NA
Lind,Lindy Robbins,1,1,2,NA,NA,NA,NA,NA
LiGo,Lisa Gomamoto,1,1,10,NA,NA,NA,NA,NA
Livv,Livvi Franc,1,1,1,NA,NA,NA,NA,NA
LizRod,Liz Rodrigues,1,1,7,NA,NA,NA,NA,NA
LizRos,Liz Rose,1,1,2,NA,NA,NA,NA,NA
LiOw,Liza Owen,1,1,1,NA,NA,NA,NA,NA
LLCJ,LL Cool J,1,2,2,NA,NA,NA,NA,NA
Lone,Lonestarrmuzik,1,2,2,NA,NA,NA,NA,NA
loph,lophiile,1,2,2,NA,NA,NA,NA,NA
Lord,Lord Burgess,1,2,2,NA,NA,NA,NA,NA
LosD,Los Da Mystro,1,2,2,NA,NA,NA,NA,NA
LouB,Lou Baxter,1,2,2,NA,NA,NA,NA,NA
Loud,Loud by Rihanna,2,NA,NA,1,1,2011,11,NA
LouisT,Louis Tomlinson,1,2,1,NA,NA,NA,NA,NA
LYSA,LOVE YOURSELF 'Answer' by BTS,2,NA,NA,11,6,2018,NA,26
LYST,LOVE YOURSELF 'Tear' by BTS,2,NA,NA,11,6,2018,NA,11
LP,LP,1,1,2,NA,NA,NA,NA,NA
Luda,Ludacris,1,2,2,NA,NA,NA,NA,NA
LuRe,Luis Resto,1,2,2,NA,NA,NA,NA,NA
LuRa,Luther Rabb,1,2,2,NA,NA,NA,NA,NA
Mack,Mack Maine,1,2,2,NA,NA,NA,NA,NA
Maej,Maejor,1,2,2,NA,NA,NA,NA,NA
MaAt,Maki Athanasiou,1,2,2,NA,NA,NA,NA,NA
Mlay,Malay,1,2,2,NA,NA,NA,NA,NA
Malo,Malory,1,2,10,NA,NA,NA,NA,NA
MMia,Mamma Mia Here We Go Again Original Motion Picture Soundtrack,2,NA,NA,12,1,2018,NA,18
