id,name,type,sex,origin,genre,language,year,tracks,second year
V,V (BTS),1,2,10,NA,NA,NA,NA,NA
ValB,Val Blatvatnik,1,NA,NA,NA,NA,NA,NA,NA
Vict,Victoria Monét,1,1,2,NA,NA,NA,NA,NA
Vinc,Vincent Stein (Beatzarre),1,2,3,NA,NA,NA,NA,NA
Vince,Vince Nantes,1,2,2,NA,NA,NA,NA,NA
Viny,Vinylz,1,2,2,NA,NA,NA,NA,NA
Vory,Vory,1,2,2,NA,NA,NA,NA,NA
watt,watt,1,2,2,NA,NA,NA,NA,NA
Wend,Wendy Rene,1,1,1,NA,NA,NA,NA,NA
WHEN,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2,NA,NA,5,1,2019,14,2020
Will,Wille Erik Hugo Tannergard,1,NA,NA,NA,NA,NA,NA,NA
wond,wonder note (JPN),1,NA,NA,NA,NA,NA,NA,NA
Wonde,Wonderland,1,NA,NA,NA,NA,NA,NA,NA
YEBB,YEBBA,1,1,2,NA,NA,NA,NA,NA
Yoji,Yoji Kubota,1,2,10,NA,NA,NA,NA,NA
Yojir,Yojiro Noda,1,2,10,NA,NA,NA,NA,NA
Yosh,Yoshitaka Taira,1,2,10,NA,NA,NA,NA,NA
Youn,Young Thug,1,2,2,NA,NA,NA,NA,NA
Yout,Youth case,1,NA,NA,NA,NA,NA,NA,NA
youw,youwhich,1,2,10,NA,NA,NA,NA,NA
Yusu,Yusuke Kato,1,2,10,NA,NA,NA,NA,NA
Yuta,Yuta Bandoh,1,2,10,NA,NA,NA,NA,NA
