id,name,type,sex,origin,genre,language,year,tracks,second year
40,40,1,2,7,NA,NA,NA,NA,NA
1989,1989 by Taylor Swift,2,NA,NA,1,1,2014,13,NA
19by,19 by Adele,2,NA,NA,12,1,2011,12,NA
21by,21 by Adele,2,NA,NA,1,1,2011,12,2012
Aali,Aalias,1,2,2,NA,NA,NA,NA,NA
AaronP,Aaron Pearce,1,2,NA,NA,NA,NA,NA,NA
AdamB,Adam Baptiste,1,2,9,NA,NA,NA,NA,NA
AdamM,Adam Messinger,1,2,7,NA,NA,NA,NA,NA
AdCa,Adam Cayton,1,2,10,NA,NA,NA,NA,NA
Adel,Adele,1,1,1,NA,NA,NA,NA,NA
Adon,Adonis,1,2,2,NA,NA,NA,NA,NA
ADOR,ADORA,1,1,10,NA,NA,NA,NA,NA
Adri,Adrienne Anderson,1,1,2,NA,NA,NA,NA,NA
AdRo,Ad-Rock,1,2,2,NA,NA,NA,NA,NA
AJJu,AJ Junior,1,2,9,NA,NA,NA,NA,NA
AlanC,Alan Chang,1,2,2,NA,NA,NA,NA,NA
AlanP,Alan Parsons,1,2,1,NA,NA,NA,NA,NA
Albe,Albert Winkler,1,2,NA,NA,NA,NA,NA,NA
Albi,Albin Nedler,1,2,9,NA,NA,NA,NA,NA
Alexa,Alexander Gowers,1,2,NA,NA,NA,NA,NA,NA
Alexda,Alex da Kid,1,2,1,NA,NA,NA,NA,NA
AlexDel,Alex Delicata,1,2,2,NA,NA,NA,NA,NA
AlexDez,Alex Dezen,1,2,2,NA,NA,NA,NA,NA
AlHa,Alana Haim,1,1,2,NA,NA,NA,NA,NA
Alja,Alja Jackson,1,1,NA,NA,NA,NA,NA,NA
AlKa,Allison Kaplan,1,1,2,NA,NA,NA,NA,NA
AlKe,Alicia Keys,1,1,2,NA,NA,NA,NA,NA
AlLe,Alice and the Glass Lake,1,1,2,NA,NA,NA,NA,NA
AlMa,Alan Merrill,1,2,2,NA,NA,NA,NA,NA
AlPa,Ali Payami,1,2,10,NA,NA,NA,NA,NA
AlSa,Alex Salibian,1,2,2,NA,NA,NA,NA,NA
AlSo,Alex Sowinski,1,2,7,NA,NA,NA,NA,NA
AlTa,Ali Tamposi,1,1,2,NA,NA,NA,NA,NA
Amad,Amadeus,1,2,2,NA,NA,NA,NA,NA
AMcB,Amanda McBroom,1,1,2,NA,NA,NA,NA,NA
Amir,Amir Amor,1,2,1,NA,NA,NA,NA,NA
Amit,Amit Duvdevani,1,2,10,NA,NA,NA,NA,NA
AmMa,Ammar Malik,1,2,2,NA,NA,NA,NA,NA
Ammo,Ammo,1,2,2,NA,NA,NA,NA,NA
AmyFo,Amy Foster-Gillies,1,1,7,NA,NA,NA,NA,NA
AmyWa,Amy Wadge,1,1,1,NA,NA,NA,NA,NA
AnAr,Antonina Armato,1,1,2,NA,NA,NA,NA,NA
AnBr,Andre Brown,1,2,2,NA,NA,NA,NA,NA
Andre3,André 3000,1,2,2,NA,NA,NA,NA,NA
AndreL,Andre Lindal,1,2,10,NA,NA,NA,NA,NA
AndrewCa,Andrew Canton,1,2,2,NA,NA,NA,NA,NA
AndrewHa,Andrew Harr,1,2,2,NA,NA,NA,NA,NA
AndrewTo,Andrew Tolman,1,2,2,NA,NA,NA,NA,NA
AndrewWy,Andrew Wyatt,1,2,2,NA,NA,NA,NA,NA
AngusY,Angus Young,1,2,1,NA,NA,NA,NA,NA
AnJa,Andrew Jackson,1,2,1,NA,NA,NA,NA,NA
Anju,Anjulie,1,1,7,NA,NA,NA,NA,NA
AnLo,Angel López,1,2,2,NA,NA,NA,NA,NA
AnTa,Andrew Taggart,1,2,2,NA,NA,NA,NA,NA
AnthonyB,Anthony Best,1,2,2,NA,NA,NA,NA,NA
AnthonyM,Anthony Moore,1,2,1,NA,NA,NA,NA,NA
Anto,Antonio Dixon,1,2,2,NA,NA,NA,NA,NA
AnWe,Annika Wells,1,1,2,NA,NA,NA,NA,NA
AnWi,Anna Wise,1,1,2,NA,NA,NA,NA,NA
Aoki,Steve Aoki,1,2,2,NA,NA,NA,NA,NA
Arab,Arabian Prince,1,2,2,NA,NA,NA,NA,NA
AriLe,Ari Levine,1,2,2,NA,NA,NA,NA,NA
ArRe,Ariel Rechtshaid,1,2,2,NA,NA,NA,NA,NA
ArtNe,Art Neville,1,2,2,NA,NA,NA,NA,NA
ArtP,Artpop by Lady Gaga,2,NA,NA,1,1,2013,15,NA
AshF,Ashton Foster,1,1,2,NA,NA,NA,NA,NA
AStr,A Strut,1,2,9,NA,NA,NA,NA,NA
Augu,August Rigo,1,2,7,NA,NA,NA,NA,NA
Avic,Avicii,1,2,9,NA,NA,NA,NA,NA
Avri,Avril Lavigne,1,1,7,NA,NA,NA,NA,NA
AyoT,Ayo The Producer,1,2,2,NA,NA,NA,NA,NA
B.o.B,B.o.B,1,2,2,NA,NA,NA,NA,NA
Babe,Babel by Mumford & Sons,2,NA,NA,14,1,2012,12,NA
Baby,Babyface,1,2,2,NA,NA,NA,NA,NA
Back,Backpack,1,2,2,NA,NA,NA,NA,NA
Bang,Bangladesh,1,2,2,NA,NA,NA,NA,NA
Bari,Baria Qureshi,1,1,1,NA,NA,NA,NA,NA
BarryG,Barry Gibb,1,2,1,NA,NA,NA,NA,NA
Bawh,Barry White,1,2,2,NA,NA,NA,NA,NA
BeAn,Benny Andersson,1,2,9,NA,NA,NA,NA,NA
Beat,BeatGeek,1,NA,NA,NA,NA,NA,NA,NA
Bebe,Bebe Rexha,1,1,2,NA,NA,NA,NA,NA
bebl,benny blanco,1,2,2,NA,NA,NA,NA,NA
Beko,Bēkon,1,2,2,NA,NA,NA,NA,NA
Beli,Believe by Justin Bieber,2,NA,NA,1,1,2012,13,NA
BenLo,Ben Lovett,1,2,1,NA,NA,NA,NA,NA
BenMa,Ben Maddahi,1,2,2,NA,NA,NA,NA,NA
BenMc,Ben McKee,1,2,2,NA,NA,NA,NA,NA
BenWe,Ben West,1,2,2,NA,NA,NA,NA,NA
BePa,Benj Pasek,1,2,2,NA,NA,NA,NA,NA
Berr,Berry Gordy,1,2,2,NA,NA,NA,NA,NA
BertK,Bert Kalmar,1,2,2,NA,NA,NA,NA,NA
BeTr,Beautiful Trauma by P!nk,2,NA,NA,1,1,2017,2018,13
Beyo,Beyoncé by Beyoncé,2,NA,NA,7,1,2013,14,NA
Beyonc,Beyoncé,1,1,2,NA,NA,NA,NA,NA
BiCu,Bill Curtis,1,2,2,NA,NA,NA,NA,NA
BigS,Big Sean,1,2,2,NA,NA,NA,NA,NA
BillyHa,Billy Hayes,1,2,2,NA,NA,NA,NA,NA
BillyMa,Billy Mann,1,2,2,NA,NA,NA,NA,NA
BillySq,Billy Squier,1,2,2,NA,NA,NA,NA,NA
Bird,Birdman,1,2,2,NA,NA,NA,NA,NA
BjUl,Björn Ulvaeus,1,2,9,NA,NA,NA,NA,NA
blac,blackbear,1,2,2,NA,NA,NA,NA,NA
Bloods,Bloodshy,1,2,9,NA,NA,NA,NA,NA
Blue,Blue Bear,1,2,1,NA,NA,NA,NA,NA
BluJ,Blu June,1,1,2,NA,NA,NA,NA,NA
Bobc,Bobcat,1,2,2,NA,NA,NA,NA,NA
BobDy,Bob Dylan,1,2,2,NA,NA,NA,NA,NA
BobRo,Bob Rock,1,2,7,NA,NA,NA,NA,NA
BoCh,Bobby Chung,1,2,10,NA,NA,NA,NA,NA
Boi1,Boi-1da,1,2,7,NA,NA,NA,NA,NA
BoLa,Boris Lanneau,1,2,5,NA,NA,NA,NA,NA
BONN,BONN,1,2,9,NA,NA,NA,NA,NA
BonnieM,Bonnie McKee,1,1,2,NA,NA,NA,NA,NA
Bono,Bono,1,2,10,NA,NA,NA,NA,NA
BOOT,BOOTS,1,2,2,NA,NA,NA,NA,NA
Bori,Boris Williams,1,2,5,NA,NA,NA,NA,NA
BornTh,Born This Way by Lady Gaga,2,NA,NA,1,1,2011,14,NA
BornTo,Born To Die by Lana Del Rey,2,NA,NA,1,1,2012,12,NA
Bran,"Brandon ""Blue"" Hamilton",1,2,2,NA,NA,NA,NA,NA
BrBr,Brody Brown,1,2,2,NA,NA,NA,NA,NA
BrGr,Brendan Grieve,1,2,1,NA,NA,NA,NA,NA
BrianEn,Brian Eno,1,2,1,NA,NA,NA,NA,NA
BrianKe,Brian Kennedy,1,2,2,NA,NA,NA,NA,NA
BrianLe,Brian Lee,1,2,2,NA,NA,NA,NA,NA
BrianS,Brian Soko,1,2,10,NA,NA,NA,NA,NA
BrittanyT,Brittany Tolman,1,1,NA,NA,NA,NA,NA,NA
BrKo,Brock Korsan,1,2,2,NA,NA,NA,NA,NA
BrMa,Bruno Mars,1,2,2,NA,NA,NA,NA,NA
BryanAd,Bryan Adams,1,2,7,NA,NA,NA,NA,NA
Buck,Buck Ram,1,2,2,NA,NA,NA,NA,NA
BunB,Bun B,1,2,2,NA,NA,NA,NA,NA
busb,busbee,1,2,2,NA,NA,NA,NA,NA
Bust,Busta Rhymes,1,2,2,NA,NA,NA,NA,NA
Butc,Butch Walker,1,2,2,NA,NA,NA,NA,NA
CaFi,Canei Finch,1,2,2,NA,NA,NA,NA,NA
CAGM,"Carl ""Groove"" Martin",1,2,2,NA,NA,NA,NA,NA
Calv,Calvin Harris,1,2,1,NA,NA,NA,NA,NA
Cam,Cam,1,1,2,NA,NA,NA,NA,NA
Came,Camela Leierth,1,1,9,NA,NA,NA,NA,NA
Cand,Candice Pillay,1,1,10,NA,NA,NA,NA,NA
Card,Cardo,1,2,2,NA,NA,NA,NA,NA
CarlF,Carl Falk,1,2,9,NA,NA,NA,NA,NA
CarolinePo,Caroline Polachek,1,1,2,NA,NA,NA,NA,NA
CarolynLe,Carolyn Leigh,1,1,2,NA,NA,NA,NA,NA
CCar,C. Carson Parks,1,2,2,NA,NA,NA,NA,NA
CharlesS,Charles Still,1,2,2,NA,NA,NA,NA,NA
ChBr,Charles Bradley,1,2,2,NA,NA,NA,NA,NA
Chec,Cheche Alara,1,2,10,NA,NA,NA,NA,NA
ChHa,Chester Hansen,1,2,7,NA,NA,NA,NA,NA
ChillyG,Chilly Gonzales,1,2,7,NA,NA,NA,NA,NA
ChIn,Chin Injeti,1,2,10,NA,NA,NA,NA,NA
ChJP,Charlie J. Perry,1,2,1,NA,NA,NA,NA,NA
ChMe,Christian Medice,1,2,2,NA,NA,NA,NA,NA
ChrisBec,Christophe Beck,1,2,7,NA,NA,NA,NA,NA
ChrisBra,Chris Braide,1,2,1,NA,NA,NA,NA,NA
ChrisBro,Chris Brown,1,2,2,NA,NA,NA,NA,NA
ChrisCas,Chris Caswell,1,2,2,NA,NA,NA,NA,NA
ChrisGod,Chris Godbey,1,2,2,NA,NA,NA,NA,NA
ChrisIv,Chris Ivery,1,2,2,NA,NA,NA,NA,NA
ChrisMar,Chris Martin,1,2,1,NA,NA,NA,NA,NA
Christ,Christmas by Michael Bublé,2,NA,NA,13,1,2011,19,NA
Chuc,Chucky Thompson,1,2,2,NA,NA,NA,NA,NA
Cirk,Cirkut,1,2,7,NA,NA,NA,NA,NA
Clau,Claude Kelly,1,2,2,NA,NA,NA,NA,NA
Clay,Clay Wells Holley,1,2,NA,NA,NA,NA,NA,NA
Clin,Clinton Sparks,1,2,2,NA,NA,NA,NA,NA
ClintBa,Clint Ballard,1,2,2,NA,NA,NA,NA,NA
ClSm,Claydes Smith,1,2,2,NA,NA,NA,NA,NA
CoMa,Conor Maynard,1,2,1,NA,NA,NA,NA,NA
Cool,Cool,1,2,2,NA,NA,NA,NA,NA
Core,Corey Gibson,1,2,NA,NA,NA,NA,NA,NA
Cory,Cory Gunz,1,2,2,NA,NA,NA,NA,NA
CoyP,Coy Poe,1,2,2,NA,NA,NA,NA,NA
Craz,Crazy J,1,NA,NA,NA,NA,NA,NA,NA
Crys,Crystal Nicole,1,1,2,NA,NA,NA,NA,NA
Cyri,Cyril Neville,1,2,2,NA,NA,NA,NA,NA
DaBr,Dan Bryer,1,2,1,NA,NA,NA,NA,NA
DaBy,David Byron,1,2,1,NA,NA,NA,NA,NA
DaGu,Dave Guy,1,2,2,NA,NA,NA,NA,NA
DaHa,Danielle Haim,1,1,2,NA,NA,NA,NA,NA
Dami,Damian Marley,1,2,10,NA,NA,NA,NA,NA
DAMN,DAMN! by Kendrick Lamar,2,NA,NA,2,1,2017,NA,14
Damo,Damon Thomas,1,2,2,NA,NA,NA,NA,NA
DanHe,Dan Heath,1,2,NA,NA,NA,NA,NA,NA
DaniaMaBi,Dania Maria Birks,1,1,2,NA,NA,NA,NA,NA
DanielPl,Daniel Platzman,1,2,2,NA,NA,NA,NA,NA
DanKa,Dan Kanter,1,2,7,NA,NA,NA,NA,NA
DannyJo,Danny Jones,1,2,1,NA,NA,NA,NA,NA
DannyW,Danny Wilson,1,2,1,NA,NA,NA,NA,NA
DanRe,Dan Reynolds,1,2,2,NA,NA,NA,NA,NA
DanWi,Dan Wilson,1,2,2,NA,NA,NA,NA,NA
DaPe,Darryl Pearson,1,2,2,NA,NA,NA,NA,NA
DaPr,Dan Priddy,1,2,1,NA,NA,NA,NA,NA
Darr,Darren Black,1,2,1,NA,NA,NA,NA,NA
DarylBr,Daryl Braithwaite,1,2,8,NA,NA,NA,NA,NA
DaTo,Dado Topić,1,2,10,NA,NA,NA,NA,NA
DavidBo,David Bowie,1,2,1,NA,NA,NA,NA,NA
DavidBr,David Brook,1,NA,NA,NA,NA,NA,NA,NA
DavidFo,David Foster,1,2,7,NA,NA,NA,NA,NA
DavidGi,David Gilmour,1,2,1,NA,NA,NA,NA,NA
DavidGu,David Guetta,1,2,5,NA,NA,NA,NA,NA
DavidSc,David Schuler,1,2,2,NA,NA,NA,NA,NA
DavidSn,David Sneddon,1,2,1,NA,NA,NA,NA,NA
DaWa,Dale Warren,1,2,2,NA,NA,NA,NA,NA
DDre,Dr. Dre,1,2,2,NA,NA,NA,NA,NA
DDRo,Don D. Robey,1,2,2,NA,NA,NA,NA,NA
DDTT,"Dennis ""D.T."" Thomas",1,2,2,NA,NA,NA,NA,NA
Deke,Deke Richards,1,2,2,NA,NA,NA,NA,NA
DemJ,Dem Jointz,1,2,2,NA,NA,NA,NA,NA
dEnA,dEnAun,1,2,2,NA,NA,NA,NA,NA
Denn,"Dennis ""Aganee"" Jenkins",1,2,2,NA,NA,NA,NA,NA
DennisLu,Dennis Lussier,1,2,2,NA,NA,NA,NA,NA
Deta,Detail,1,2,2,NA,NA,NA,NA,NA
Dick,Dick Smith,1,2,2,NA,NA,NA,NA,NA
Dino,Dino Zisis,1,2,NA,NA,NA,NA,NA,NA
Dipl,Diplo,1,2,2,NA,NA,NA,NA,NA
divi,÷ by Ed Sheeran,2,NA,NA,1,1,2017,2018,12
DJBu,DJ Burton,1,2,2,NA,NA,NA,NA,NA
DJDa,DJ Dahi,1,2,2,NA,NA,NA,NA,NA
DJFa,DJ Falcon,1,2,5,NA,NA,NA,NA,NA
DJKh,DJ Khalil,1,2,2,NA,NA,NA,NA,NA
DJLo,DJ Locksmith,1,2,1,NA,NA,NA,NA,NA
DJSn,DJ Snake,1,2,5,NA,NA,NA,NA,NA
DJSw,DJ Swivel,1,2,7,NA,NA,NA,NA,NA
DJWh,DJ White Shadow,1,2,2,NA,NA,NA,NA,NA
DMC,D.M.C.,1,2,2,NA,NA,NA,NA,NA
DMcK,Damian McKee,1,2,1,NA,NA,NA,NA,NA
DOCS,DOCSKIM,1,2,10,NA,NA,NA,NA,NA
DoJo,Dominic Jordan,1,2,2,NA,NA,NA,NA,NA
DooW,Doo-Wops & Hooligans by Bruno Mars,2,NA,NA,1,1,2011,10,NA
DORi,Dolores O’Riordan,1,1,10,NA,NA,NA,NA,NA
DougEF,Doug E. Fresh,1,2,2,NA,NA,NA,NA,NA
DougiePo,Dougie Poynter,1,2,1,NA,NA,NA,NA,NA
Dove,Doveman,1,2,2,NA,NA,NA,NA,NA
Dr.Lu,Dr. Luke,1,2,2,NA,NA,NA,NA,NA
Drak,Drake,1,2,7,NA,NA,NA,NA,NA
Dre,Dre,1,2,2,NA,NA,NA,NA,NA
DreM,Dre Moon,1,2,2,NA,NA,NA,NA,NA
DVLP,DVLP,1,2,2,NA,NA,NA,NA,NA
DwSi,Dwayne Simon,1,2,2,NA,NA,NA,NA,NA
DYSO,DYSON,1,1,1,NA,NA,NA,NA,NA
EaMu,Eamon Murray,1,2,1,NA,NA,NA,NA,NA
EaSh,Earl Shelton,1,2,2,NA,NA,NA,NA,NA
Eddi,"Eddie ""Krack Keys"" Montilla",1,2,2,NA,NA,NA,NA,NA
EdDr,Ed Drewett,1,2,1,NA,NA,NA,NA,NA
EdSh,Ed Sheeran,1,2,1,NA,NA,NA,NA,NA
EgWh,Eg White,1,2,1,NA,NA,NA,NA,NA
Elij,Elijah Blake,1,2,10,NA,NA,NA,NA,NA
Elli,Ellie Greenwich,1,1,2,NA,NA,NA,NA,NA
Elof,Elof Loelv,1,2,9,NA,NA,NA,NA,NA
ElvinBi,Elvin Bishop,1,2,2,NA,NA,NA,NA,NA
ElvinSm,Elvin Smith,1,2,1,NA,NA,NA,NA,NA
EmeliSa,Emeli Sandé,1,1,1,NA,NA,NA,NA,NA
EmHa,Emile Haynie,1,2,2,NA,NA,NA,NA,NA
Emin,Eminem,1,2,2,NA,NA,NA,NA,NA
ErAl,Erik Alcock,1,2,7,NA,NA,NA,NA,NA
ErBo,Erik Bodin,1,2,9,NA,NA,NA,NA,NA
Erez,Erez Eisen,1,2,10,NA,NA,NA,NA,NA
EricBe,Eric Bellinger,1,2,2,NA,NA,NA,NA,NA
EricCa,Eric Carmen,1,2,2,NA,NA,NA,NA,NA
EricDa,Eric Dawkins,1,2,2,NA,NA,NA,NA,NA
EricSt,Eric Stewart,1,2,1,NA,NA,NA,NA,NA
EricWo,Eric Woolfson,1,2,1,NA,NA,NA,NA,NA
ErikRe,Erik Reyes-Ortiz,1,2,2,NA,NA,NA,NA,NA
ErMc,Eric McIntosh,1,2,2,NA,NA,NA,NA,NA
Erne,Ernest Clark,1,2,2,NA,NA,NA,NA,NA
ErSe,Erick Sermon,1,2,2,NA,NA,NA,NA,NA
Eske,Eskeerdo,1,2,2,NA,NA,NA,NA,NA
Este,Ester Dean,1,1,2,NA,NA,NA,NA,NA
Feli,Felix Bernard,1,2,2,NA,NA,NA,NA,NA
Fern,Fernando Garibay,1,2,2,NA,NA,NA,NA,NA
Fion,Fiona Bevan,1,1,1,NA,NA,NA,NA,NA
Flip,Flippa,1,2,NA,NA,NA,NA,NA,NA
Fonc,Fonce Mizell,1,2,2,NA,NA,NA,NA,NA
Four,Four by One Direction,2,NA,NA,1,1,2014,12,NA
FoVa,Foy Vance,1,2,1,NA,NA,NA,NA,NA
Franc,François De Roubaix,1,2,5,NA,NA,NA,NA,NA
FrankL,Frank Loesser,1,2,2,NA,NA,NA,NA,NA
FrankOc,Frank Ocean,1,2,2,NA,NA,NA,NA,NA
FranzS,Franz Schubert,1,2,10,NA,NA,NA,NA,NA
FranzX,Franz Xaver Gruber,1,2,4,NA,NA,NA,NA,NA
Fras,Fraser T. Smith,1,2,1,NA,NA,NA,NA,NA
FrBa,Fred Ball,1,2,10,NA,NA,NA,NA,NA
FrCo,Frederick Cox,1,2,1,NA,NA,NA,NA,NA
FreddiePe,Freddie Perren,1,2,2,NA,NA,NA,NA,NA
Freq,Frequency,1,2,2,NA,NA,NA,NA,NA
FrFa,Fred Fairbrass,1,2,1,NA,NA,NA,NA,NA
Frod,Frode Fjellheim,1,2,10,NA,NA,NA,NA,NA
Froz,Frozen (Original Motion Picture Soundtrack) by Various Artists,2,NA,NA,12,1,2014,32,NA
FrWa,Fredrik Wallin,1,2,9,NA,NA,NA,NA,NA
FrWr,FredWreck,1,2,10,NA,NA,NA,NA,NA
Futu,Future,1,2,2,NA,NA,NA,NA,NA
GaDe,Gaye Delorme,1,2,7,NA,NA,NA,NA,NA
Gare,Gareth McGrillen,1,2,8,NA,NA,NA,NA,NA
Garl,Garland Sebastian Mosley,1,2,2,NA,NA,NA,NA,NA
GarthPo,Garth Porter,1,2,10,NA,NA,NA,NA,NA
GaryLi,Gary Lightbody,1,2,1,NA,NA,NA,NA,NA
GeBr,George Brown,1,2,2,NA,NA,NA,NA,NA
Geof,Geoff Mack,1,2,8,NA,NA,NA,NA,NA
GeorgeNo,George Nozuka,1,2,2,NA,NA,NA,NA,NA
GeorgePo,George Porter Jr,1,2,2,NA,NA,NA,NA,NA
GeorgH,Georg Hólm,1,2,10,NA,NA,NA,NA,NA
GeRe,Gene Redd,1,2,2,NA,NA,NA,NA,NA
GeSa,Geoffrey Sarubbi,1,2,2,NA,NA,NA,NA,NA
GeWi,George Williams,1,2,2,NA,NA,NA,NA,NA
Ghos,Ghost Stories by Coldplay,2,NA,NA,1,1,2014,9,NA
GianPi,Gian Piero Reverberi,1,2,6,NA,NA,NA,NA,NA
GiorgioMo,Giorgio Moroder,1,2,6,NA,NA,NA,NA,NA
GiorgioTu,Giorgio Tuinfort,1,2,10,NA,NA,NA,NA,NA
GNBo,George Noah Booth,1,2,1,NA,NA,NA,NA,NA
Grae,Graeme Hogg,1,2,1,NA,NA,NA,NA,NA
Grah,Graham Edwards,1,2,1,NA,NA,NA,NA,NA
GrahamGo,Graham Gouldman,1,2,1,NA,NA,NA,NA,NA
GregKu,Greg Kurstin,1,2,2,NA,NA,NA,NA,NA
GregWe,Greg Wells,1,2,7,NA,NA,NA,NA,NA
Guar,"Guardians of the Galaxy: Awesome Mix, Vol. 1 by Various Artists",2,NA,NA,12,1,2014,12,NA
GuyBe,Guy Berryman,1,2,1,NA,NA,NA,NA,NA
GuyMa,Guy-Manuel de Homem-Christo,1,2,5,NA,NA,NA,NA,NA
GwenGo,Gwen Gordy Fuqua,1,1,2,NA,NA,NA,NA,NA
HarryRu,Harry Ruby,1,2,2,NA,NA,NA,NA,NA
HarrySi,Harry Simeone,1,2,2,NA,NA,NA,NA,NA
HarrySt,Harry Styles,1,2,1,NA,NA,NA,NA,NA
HARV,HARV,1,2,2,NA,NA,NA,NA,NA
HaSt,Harry Styles by Harry Styles,2,NA,NA,1,1,2017,NA,10
Have,Haven Gillespie,1,2,2,NA,NA,NA,NA,NA
HaWi,Håkan Wirenstrand,1,2,9,NA,NA,NA,NA,NA
Haze,HazeBanga,1,2,2,NA,NA,NA,NA,NA
HenryO,Henry Onorati,1,2,NA,NA,NA,NA,NA,NA
Herb,Herb Rooney J,1,2,2,NA,NA,NA,NA,NA
Herv,Hervé,1,2,5,NA,NA,NA,NA,NA
HisN,Hiss Noise,1,2,10,NA,NA,NA,NA,NA
HitB,Hit-Boy,1,2,2,NA,NA,NA,NA,NA
Hitmaka,Hitmaka,1,2,2,NA,NA,NA,NA,NA
hitman,hitman Bang,1,2,10,NA,NA,NA,NA,NA
HoSt,Homer Steinweiss,1,2,2,NA,NA,NA,NA,NA
Hugh,Hugh Martin,1,2,2,NA,NA,NA,NA,NA
Huma,Human by Rag 'n' Bone Man,2,NA,NA,7,1,2017,NA,12
Humb,Humberto Gatica,1,2,10,NA,NA,NA,NA,NA
IDaP,IllaDaProducer,1,2,2,NA,NA,NA,NA,NA
Imog,Imogen Heap,1,1,1,NA,NA,NA,NA,NA
Infa,Infamous,1,2,2,NA,NA,NA,NA,NA
InTh,In The Lonely Hour by Sam Smith,2,NA,NA,7,1,2014,10,NA
InWr,Ina Wroldsen,1,1,10,NA,NA,NA,NA,NA
Irvi,Irving Berlin,1,2,10,NA,NA,NA,NA,NA
J.Fre,J. Fred Coots,1,2,2,NA,NA,NA,NA,NA
JaAn,Jack Antonoff,1,2,2,NA,NA,NA,NA,NA
JaBl,James Blake,1,2,1,NA,NA,NA,NA,NA
JaBo,Janez Boncina,1,2,10,NA,NA,NA,NA,NA
Jacknife,Jacknife Lee,1,2,10,NA,NA,NA,NA,NA
Jaco,Jacob Luttrell,1,2,NA,NA,NA,NA,NA,NA
Jada,Jadakiss,1,2,2,NA,NA,NA,NA,NA
JaFa,James Fauntleroy,1,2,2,NA,NA,NA,NA,NA
JaHa,Jamie Hartman,1,2,1,NA,NA,NA,NA,NA
JaHo,Jake Hooker,1,2,2,NA,NA,NA,NA,NA
JaJe,Jakob Jerlstroem,1,2,9,NA,NA,NA,NA,NA
JamesBa,James Bauer-Mein,1,2,1,NA,NA,NA,NA,NA
JamesLo,James Lord Pierpont,1,2,2,NA,NA,NA,NA,NA
Jamiex,Jamie xx,1,2,1,NA,NA,NA,NA,NA
JannAr,Jann Arden,1,1,7,NA,NA,NA,NA,NA
JaSc,Jamie Scott,1,2,1,NA,NA,NA,NA,NA
JaSw,Jahaan Sweet,1,2,2,NA,NA,NA,NA,NA
JaTo,Jake Torrey,1,2,2,NA,NA,NA,NA,NA
JayLi,Jay Livingston,1,2,2,NA,NA,NA,NA,NA
JayW.J,Jay W. Johnson,1,2,2,NA,NA,NA,NA,NA
JAYZ,JAY-Z,1,2,2,NA,NA,NA,NA,NA
JBo,J-Bo,1,2,2,NA,NA,NA,NA,NA
JeAt,Jérôme Attal,1,2,5,NA,NA,NA,NA,NA
JeBh,Jeff Bhasker,1,2,2,NA,NA,NA,NA,NA
JeffBa,Jeff Barry,1,2,2,NA,NA,NA,NA,NA
JeffLy,Jeff Lynne,1,2,1,NA,NA,NA,NA,NA
JeffSi,Jeff Silverman,1,2,2,NA,NA,NA,NA,NA
JeMa,Jean Matyka,1,2,2,NA,NA,NA,NA,NA
Jepp,Jeppe Laursen,1,2,10,NA,NA,NA,NA,NA
JeRe,Jessie Reyez,1,1,7,NA,NA,NA,NA,NA
JeRu,Jeremy Ruzumna,1,2,2,NA,NA,NA,NA,NA
JeRv,Jeremy Reeves,1,2,2,NA,NA,NA,NA,NA
JeWa,Jessie Ware,1,1,1,NA,NA,NA,NA,NA
JHar,JHart,1,2,1,NA,NA,NA,NA,NA
jhop,j-hope,1,2,10,NA,NA,NA,NA,NA
JiGi,Jimmy Giannos,1,2,2,NA,NA,NA,NA,NA
JimI,Jim Irvin,1,2,1,NA,NA,NA,NA,NA
Jimm,Jimmy Joker,1,2,10,NA,NA,NA,NA,NA
JimmieGr,Jimmie Grier,1,2,2,NA,NA,NA,NA,NA
JimmyVa,Jimmy Van Heusen,1,2,2,NA,NA,NA,NA,NA
JimVa,Jim Vallance,1,2,7,NA,NA,NA,NA,NA
JiNa,Jimmy Napes,1,2,1,NA,NA,NA,NA,NA
JINB,JINBO,1,2,10,NA,NA,NA,NA,NA
JiWa,Jim Walters,1,2,2,NA,NA,NA,NA,NA
JoanJa,Joan Javits,1,1,2,NA,NA,NA,NA,NA
JoanJe,Joan Jett,1,1,2,NA,NA,NA,NA,NA
JoCo,Jonny Coffer,1,2,1,NA,NA,NA,NA,NA
JoelLi,Joel Little,1,2,10,NA,NA,NA,NA,NA
JoeWa,Joe Walsh,1,2,2,NA,NA,NA,NA,NA
JoeyCh,Joey Chavez,1,2,2,NA,NA,NA,NA,NA
JoFl,Johnny Flippin,1,2,2,NA,NA,NA,NA,NA
JohanCa,Johan Carlsson,1,2,9,NA,NA,NA,NA,NA
JohnFr,John Freeman Young,1,2,2,NA,NA,NA,NA,NA
JohnHe,John Henry Hopkins Jr.,1,2,2,NA,NA,NA,NA,NA
JohnHi,John Hill,1,2,2,NA,NA,NA,NA,NA
JohnLe,John Legend,1,2,2,NA,NA,NA,NA,NA
JohnMa,John Mayer,1,2,2,NA,NA,NA,NA,NA
JohnMe,John Meredith Wicks,1,2,2,NA,NA,NA,NA,NA
JohnnyMa,Johnny Marks,1,2,2,NA,NA,NA,NA,NA
JohnnyMc,Johnny McDaid,1,2,1,NA,NA,NA,NA,NA
JohnnyMo,Johnny Moore,1,2,2,NA,NA,NA,NA,NA
JohnnyRi,Johnny Richards,1,2,2,NA,NA,NA,NA,NA
